client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
d5a78462223a2e6a9bf5c925bb814b2a3b9306cd08cf8115907a41fbfee3bcfa75c6e94457ac1aa014622e67b739a7247c47d6ad39ad45bce6825f8f3836cb25	common_voice_pt_42068095.mp3	0dd87623246a1d849225f6f332eaeed8f942a8bd362bffca838b1701a38a044d	hidrológico		0	0					pt	
d5a78462223a2e6a9bf5c925bb814b2a3b9306cd08cf8115907a41fbfee3bcfa75c6e94457ac1aa014622e67b739a7247c47d6ad39ad45bce6825f8f3836cb25	common_voice_pt_42068097.mp3	9a5bbdd6f0d700499c1b25f5e6dbfb19fffd398450df17287730fcb932d3ffa3	Em Lisboa, existem quatro linhas de metro.	general	0	0					pt	
d5a78462223a2e6a9bf5c925bb814b2a3b9306cd08cf8115907a41fbfee3bcfa75c6e94457ac1aa014622e67b739a7247c47d6ad39ad45bce6825f8f3836cb25	common_voice_pt_42068098.mp3	49541b02f7d32f9ef4f50842ac863b0607757d69477b4171add9d7aa81d90fa7	Me cortei com o papel	general	0	0					pt	
d5a78462223a2e6a9bf5c925bb814b2a3b9306cd08cf8115907a41fbfee3bcfa75c6e94457ac1aa014622e67b739a7247c47d6ad39ad45bce6825f8f3836cb25	common_voice_pt_42068104.mp3	10b7be4ba2d1f6b40911f3f823e3909347c587cf62d2f7351496288ffc54b0f1	José Raposo é um ator português.	general	0	0					pt	
d5a78462223a2e6a9bf5c925bb814b2a3b9306cd08cf8115907a41fbfee3bcfa75c6e94457ac1aa014622e67b739a7247c47d6ad39ad45bce6825f8f3836cb25	common_voice_pt_42068105.mp3	8c40da2ee072fcd883e5e4ebf80e5c21719c9d6c3f1f99c7ce6c7a14454d39f3	Portugal tem dezoito distritos e duas regiões autónomas.	history_law_government	0	0					pt	
d5a78462223a2e6a9bf5c925bb814b2a3b9306cd08cf8115907a41fbfee3bcfa75c6e94457ac1aa014622e67b739a7247c47d6ad39ad45bce6825f8f3836cb25	common_voice_pt_42068106.mp3	04e235df5f79c77fa00a721b2e54660f0279f3767a04011e19fa151d458367ad	abreviação, super-logarítmicas, logarítmico, normalizado, topológico, vetorial, diferenciabilidade, arbitrário		0	0					pt	
d5a78462223a2e6a9bf5c925bb814b2a3b9306cd08cf8115907a41fbfee3bcfa75c6e94457ac1aa014622e67b739a7247c47d6ad39ad45bce6825f8f3836cb25	common_voice_pt_42068109.mp3	062dc34e1c31325ba8f99e4e83e1219c951ee8464a6c72fa0de41d2029bf4fe1	A próxima sprint focará na segurança da aplicação.		0	0					pt	
d5a78462223a2e6a9bf5c925bb814b2a3b9306cd08cf8115907a41fbfee3bcfa75c6e94457ac1aa014622e67b739a7247c47d6ad39ad45bce6825f8f3836cb25	common_voice_pt_42068114.mp3	c723a3c5fd762d4f957e7df1b65edbce4e741ed8493377ace05e5e9b85a7f964	A caneca está poisada sobre a mesa.	general	0	0					pt	
d5a78462223a2e6a9bf5c925bb814b2a3b9306cd08cf8115907a41fbfee3bcfa75c6e94457ac1aa014622e67b739a7247c47d6ad39ad45bce6825f8f3836cb25	common_voice_pt_42068120.mp3	6c9652979cae87e01c2c5d35aef743ef71e48c5361cc52e056898ac685e3e1d8	O Rogério assou-se a um lenço de papel.	general	0	0					pt	
d5a78462223a2e6a9bf5c925bb814b2a3b9306cd08cf8115907a41fbfee3bcfa75c6e94457ac1aa014622e67b739a7247c47d6ad39ad45bce6825f8f3836cb25	common_voice_pt_42068121.mp3	015f2714d579f4a6252cd1ce7eebfb02b43a19e8691387102a09732997e3b5bb	Mais-valia, internacionalismo, autogestão, simbologia		0	0					pt	
d5a78462223a2e6a9bf5c925bb814b2a3b9306cd08cf8115907a41fbfee3bcfa75c6e94457ac1aa014622e67b739a7247c47d6ad39ad45bce6825f8f3836cb25	common_voice_pt_42068122.mp3	e2fd8d624d48ed32ec2cd52710e9b60a10a4b05f8473813cf4ba24a4198ac0b1	O liquidificador da vovó quebrou.		0	0					pt	
d5a78462223a2e6a9bf5c925bb814b2a3b9306cd08cf8115907a41fbfee3bcfa75c6e94457ac1aa014622e67b739a7247c47d6ad39ad45bce6825f8f3836cb25	common_voice_pt_42068124.mp3	09b9988d5ba357f53d00421cb54637e7b65353e8aff2e5cd616d64a3ce17c9e8	Alá é o maior		0	0					pt	
d5a78462223a2e6a9bf5c925bb814b2a3b9306cd08cf8115907a41fbfee3bcfa75c6e94457ac1aa014622e67b739a7247c47d6ad39ad45bce6825f8f3836cb25	common_voice_pt_42068127.mp3	0c64d60e151dc60da2fe2443ca39e77d26b90105983d60047098ef8f1e8d2ee7	Volkswagen é uma montadora alemã.		0	0					pt	
d5a78462223a2e6a9bf5c925bb814b2a3b9306cd08cf8115907a41fbfee3bcfa75c6e94457ac1aa014622e67b739a7247c47d6ad39ad45bce6825f8f3836cb25	common_voice_pt_42068132.mp3	07c9e95574ee9ef8978313582de45b514f535eff8770592bc25b4e3488f8e39f	Existem muitos tipos diferentes de canetas e papéis.	general	0	0					pt	
d5a78462223a2e6a9bf5c925bb814b2a3b9306cd08cf8115907a41fbfee3bcfa75c6e94457ac1aa014622e67b739a7247c47d6ad39ad45bce6825f8f3836cb25	common_voice_pt_42068133.mp3	af7debceb7f92ae8cfb3621ad4f0eb6c0a9a45e6f1874e7f0795dc664d56b4b5	representação, encaminhada, apuração, requisita, encaminha cópia, autos		0	0					pt	
d5a78462223a2e6a9bf5c925bb814b2a3b9306cd08cf8115907a41fbfee3bcfa75c6e94457ac1aa014622e67b739a7247c47d6ad39ad45bce6825f8f3836cb25	common_voice_pt_42068134.mp3	de377e049ec69a239ab936fbe06e39adb98742a192f03727dcbf3851614252f1	cabo-verdiano, são-tomense, uruguaio, fala da Estremadura		0	0					pt	
d5a78462223a2e6a9bf5c925bb814b2a3b9306cd08cf8115907a41fbfee3bcfa75c6e94457ac1aa014622e67b739a7247c47d6ad39ad45bce6825f8f3836cb25	common_voice_pt_42068135.mp3	0f7c4db030e79f0afde48172cf50e6d4ac4a84777d397bbe1f378e935bbe6723	Chevron é uma das principais empresas de energia.		0	0					pt	
d5a78462223a2e6a9bf5c925bb814b2a3b9306cd08cf8115907a41fbfee3bcfa75c6e94457ac1aa014622e67b739a7247c47d6ad39ad45bce6825f8f3836cb25	common_voice_pt_42068136.mp3	fb957c2669851df8bb42d4351194a32e1122c384c02dc7f119239e0031573f4c	Nosso ecossistema de startups é vibrante e colaborativo.		0	0					pt	
d5a78462223a2e6a9bf5c925bb814b2a3b9306cd08cf8115907a41fbfee3bcfa75c6e94457ac1aa014622e67b739a7247c47d6ad39ad45bce6825f8f3836cb25	common_voice_pt_42068142.mp3	9db1489a5b56c902882ec8d8cfaa795bcf26bba7fc34a02f4e5fd7ddb26ec33c	O Wikipédia é uma enciclopédia livre	technology_robotics	0	0					pt	
d5a78462223a2e6a9bf5c925bb814b2a3b9306cd08cf8115907a41fbfee3bcfa75c6e94457ac1aa014622e67b739a7247c47d6ad39ad45bce6825f8f3836cb25	common_voice_pt_42068143.mp3	f4581786660d4662e372d638cbcc84dbd4ceb2bb48630ddafe84ec9ba8a8c9eb	Que gata arrepiada.		0	0					pt	
d5a78462223a2e6a9bf5c925bb814b2a3b9306cd08cf8115907a41fbfee3bcfa75c6e94457ac1aa014622e67b739a7247c47d6ad39ad45bce6825f8f3836cb25	common_voice_pt_42068144.mp3	eb7602cf4bbc02135a71207bfe34c7e21a1c3e484fa8dc89429254528ad988e2	Contrarrevolucionários, contrarrevolucionária, contrarrevolucionário, contrarrevolucionárias		0	0					pt	
d5a78462223a2e6a9bf5c925bb814b2a3b9306cd08cf8115907a41fbfee3bcfa75c6e94457ac1aa014622e67b739a7247c47d6ad39ad45bce6825f8f3836cb25	common_voice_pt_42068145.mp3	dc12f29b1257a38869c9b155e87dc39f6e7fa1a4b625670d3d202a4c5db8df21	prévio ajuste		0	0					pt	
d5a78462223a2e6a9bf5c925bb814b2a3b9306cd08cf8115907a41fbfee3bcfa75c6e94457ac1aa014622e67b739a7247c47d6ad39ad45bce6825f8f3836cb25	common_voice_pt_42068146.mp3	feefd810ec83f5840ff177972a311e2a595a2abf0e91b11d063218c222341683	Olá, esse é um teste		0	0					pt	
ec695d03fd69ea44a2c755a1240ffd3ce39b38a5484a89293c1e2f9689a0245cf25156cf1ee0f4a782cb4b662b3adc7f9a3718b17df4e671a867e65b2d7825c0	common_voice_pt_42137951.mp3	ea7fc5585dba6c70647b462de8b7f261c223031c1db172efebb8eeff1f26777e	Yelp é uma plataforma de avaliação de negócios.		0	0	thirties		Mineiro	Portuguese (Brasil)	pt	
ec695d03fd69ea44a2c755a1240ffd3ce39b38a5484a89293c1e2f9689a0245cf25156cf1ee0f4a782cb4b662b3adc7f9a3718b17df4e671a867e65b2d7825c0	common_voice_pt_42137952.mp3	108e8754fc78256ee1db9a60f76e7ac8b507ad00c9987630d9996cdc89c26afb	colação		0	0	thirties		Mineiro	Portuguese (Brasil)	pt	
ec695d03fd69ea44a2c755a1240ffd3ce39b38a5484a89293c1e2f9689a0245cf25156cf1ee0f4a782cb4b662b3adc7f9a3718b17df4e671a867e65b2d7825c0	common_voice_pt_42137954.mp3	09e4ed48ebd9937276b6ecc8faa1ff29243d71ff8580745f504ddeee7acd8968	Filie, entidade, palestras, pesquisas, cursos, estudos, relatório de atividades		0	0	thirties		Mineiro	Portuguese (Brasil)	pt	
ec695d03fd69ea44a2c755a1240ffd3ce39b38a5484a89293c1e2f9689a0245cf25156cf1ee0f4a782cb4b662b3adc7f9a3718b17df4e671a867e65b2d7825c0	common_voice_pt_42137956.mp3	103df4440503f6a54880e90cfd2966788dce23ec3aa6b9e859f465865268ca82	Vikings, escandinavos, celtas, gauleses, romanos		0	0	thirties		Mineiro	Portuguese (Brasil)	pt	
ec695d03fd69ea44a2c755a1240ffd3ce39b38a5484a89293c1e2f9689a0245cf25156cf1ee0f4a782cb4b662b3adc7f9a3718b17df4e671a867e65b2d7825c0	common_voice_pt_42137958.mp3	e8e2c857a0991ee79f24ea7d7d6cd02722cd397848c19ad9672bb98ab1f7059c	Ficou muito fácil assim, ele só chegava e sentava no sofá, nunca fazia nada.		0	0	thirties		Mineiro	Portuguese (Brasil)	pt	
7d554bdc1dc40ecc7b2e5fa0031e2e8a4dd50649f7f14a75e3b3c0ab227cd7164996f1edba54d08d3d085313e6681b3f5d5e097a6b8efc13962093da802bfd59	common_voice_pt_42286508.mp3	063ab44687b55f6ae2e3c7990f124595745ecc69d1adc3491cb0bd41daa6532b	intestino delgado, intestino grosso, útero, ovário, clítoris, próstata, testículo, pênis, suprarrenais		0	0				Portuguese (Brasil)	pt	
7d554bdc1dc40ecc7b2e5fa0031e2e8a4dd50649f7f14a75e3b3c0ab227cd7164996f1edba54d08d3d085313e6681b3f5d5e097a6b8efc13962093da802bfd59	common_voice_pt_42286509.mp3	118643c8148cda0581078b117cb6ec6f21085a75ec0240cf57843b541a7aa1c1	Toda pessoa é capaz de direitos e deveres na ordem civil.	history_law_government	0	0				Portuguese (Brasil)	pt	
7d554bdc1dc40ecc7b2e5fa0031e2e8a4dd50649f7f14a75e3b3c0ab227cd7164996f1edba54d08d3d085313e6681b3f5d5e097a6b8efc13962093da802bfd59	common_voice_pt_42286510.mp3	0ab92bf4a08283a1d93a3c1565ea1c034e6406379663e71bbc838e004dd5461f	Unefort		0	0				Portuguese (Brasil)	pt	
7d554bdc1dc40ecc7b2e5fa0031e2e8a4dd50649f7f14a75e3b3c0ab227cd7164996f1edba54d08d3d085313e6681b3f5d5e097a6b8efc13962093da802bfd59	common_voice_pt_42286511.mp3	f878055daf048e7963f8a7f4c237a6267a0d0ac8f3a95314228f86267c401900	Olha a gatinha tomando banho de sol.		0	0				Portuguese (Brasil)	pt	
7d554bdc1dc40ecc7b2e5fa0031e2e8a4dd50649f7f14a75e3b3c0ab227cd7164996f1edba54d08d3d085313e6681b3f5d5e097a6b8efc13962093da802bfd59	common_voice_pt_42286512.mp3	e117865e1a0f2142aecf638d45e1795bc60aa7470b414cb5df5824335d6b8ac5	Era uma vez uma linda princesa, chamada Beatriz.	general	0	0				Portuguese (Brasil)	pt	
9823765974e89469d094924f7c123d09969a0242e805788521a6414f605a8442c8757d30dba03201fca41e1d9a5c267250e2ecc9ab876efa18438b322e05b360	common_voice_pt_42286542.mp3	f3516c4f35d6d1917fd6df60b21b9827f4b70a39d3edb7f74818200d4e88d03a	prescrições		0	0					pt	
9823765974e89469d094924f7c123d09969a0242e805788521a6414f605a8442c8757d30dba03201fca41e1d9a5c267250e2ecc9ab876efa18438b322e05b360	common_voice_pt_42286543.mp3	9f915609e48fdef73fdcc589d33a927d6e4267fbc938f910b99c6610fc0f87c9	O Sol nasce para todos, sem distinção de pessoas.	general	0	0					pt	
9823765974e89469d094924f7c123d09969a0242e805788521a6414f605a8442c8757d30dba03201fca41e1d9a5c267250e2ecc9ab876efa18438b322e05b360	common_voice_pt_42286544.mp3	b24c84fa5b79980d8c88387e862f41acc726d52c978e8158829547242a94fa2c	Fale em português, homem!	general	0	0					pt	
9823765974e89469d094924f7c123d09969a0242e805788521a6414f605a8442c8757d30dba03201fca41e1d9a5c267250e2ecc9ab876efa18438b322e05b360	common_voice_pt_42286547.mp3	0cc92d600d9f8029aa25de234fa5b1989ffe7c1d2d6ec00f218075b04f809cdf	Ele tem uma ponto cinquenta atrás da picape		0	0					pt	
9823765974e89469d094924f7c123d09969a0242e805788521a6414f605a8442c8757d30dba03201fca41e1d9a5c267250e2ecc9ab876efa18438b322e05b360	common_voice_pt_42286549.mp3	0489b43a9b70ea0ec6e880793966265e3c672a0c63a24efe9b208245877562cb	Hélios, Artemísia, Constantinopla, Miquerinos		0	0					pt	
95358203d27dd3a8815ab65a526e8fe630aeb7b2f6a3549787e50fa98db96be771929b31ce879aeccb2f337bda7655a7c47c11a65bbd6efb16326f443bece456	common_voice_pt_42294898.mp3	0837db413132cd1b4ac0042834692fd9c8289e0b7b2efc84f0c92408ab8e109a	Streaming de vídeo e áudio		0	0			Nordestino	Portuguese (Brasil)	pt	
95358203d27dd3a8815ab65a526e8fe630aeb7b2f6a3549787e50fa98db96be771929b31ce879aeccb2f337bda7655a7c47c11a65bbd6efb16326f443bece456	common_voice_pt_42294899.mp3	0ce7d7a941d263c2769ff7ee5a857ec9ded24ef94c6dd20ea3f3937d8d4bfd55	Use um microfone melhor ao gravar	general	0	0			Nordestino	Portuguese (Brasil)	pt	
95358203d27dd3a8815ab65a526e8fe630aeb7b2f6a3549787e50fa98db96be771929b31ce879aeccb2f337bda7655a7c47c11a65bbd6efb16326f443bece456	common_voice_pt_42294901.mp3	035b8b58436405afbd1c96499c52c81c7ff19bf8a64ec8572cc35162db6836be	E se eu morrer, eu levarei ele comigo		0	0			Nordestino	Portuguese (Brasil)	pt	
95358203d27dd3a8815ab65a526e8fe630aeb7b2f6a3549787e50fa98db96be771929b31ce879aeccb2f337bda7655a7c47c11a65bbd6efb16326f443bece456	common_voice_pt_42294903.mp3	0a119c6a1ed3d3fa303dc045bf282030527b9de7178ad75179222713809e1a1b	intoxicação alcoólica		0	0			Nordestino	Portuguese (Brasil)	pt	
95358203d27dd3a8815ab65a526e8fe630aeb7b2f6a3549787e50fa98db96be771929b31ce879aeccb2f337bda7655a7c47c11a65bbd6efb16326f443bece456	common_voice_pt_42294905.mp3	a1868ee929a89b38b7389639cd8c1f7803ce4d4011866704acd3b8b99aee1e92	Novo reino, que tanto sublimaram.	general	0	0			Nordestino	Portuguese (Brasil)	pt	
b761809689c2a9533d42a16cb4621c5258060d81d595312c6710d0b9a556aa42738b48d9696cf59178a3a05f47a19546c35f6987594698a8e1df64e55657b1f8	common_voice_pt_42294926.mp3	cbcec5fced52ce7930c5e9aaa2c57a1de0e848af11b4b56f1c5040ce55543892	Inteligência Artificial não é inteligência nem é artificial.	general	0	0			Nordestino	Portuguese (Brasil)	pt	
b761809689c2a9533d42a16cb4621c5258060d81d595312c6710d0b9a556aa42738b48d9696cf59178a3a05f47a19546c35f6987594698a8e1df64e55657b1f8	common_voice_pt_42294927.mp3	e297138fa37decacc915930673f8ea037615801dd15b161a61cd6122bc845887	isolação, nivelamento, plug, peneiras		0	0			Nordestino	Portuguese (Brasil)	pt	
b761809689c2a9533d42a16cb4621c5258060d81d595312c6710d0b9a556aa42738b48d9696cf59178a3a05f47a19546c35f6987594698a8e1df64e55657b1f8	common_voice_pt_42294928.mp3	0a312223961c5ecf1543a58a330aa5a0bb50c73bf5071f4d64314f9dc8181a2e	Hoje falamos sobre a França na aula de geografia.		0	0			Nordestino	Portuguese (Brasil)	pt	
b761809689c2a9533d42a16cb4621c5258060d81d595312c6710d0b9a556aa42738b48d9696cf59178a3a05f47a19546c35f6987594698a8e1df64e55657b1f8	common_voice_pt_42294929.mp3	0a0d186c92f277db213743878e1e4201e97e1ee38a65cfa33954138434b5ed38	analógico		0	0			Nordestino	Portuguese (Brasil)	pt	
b761809689c2a9533d42a16cb4621c5258060d81d595312c6710d0b9a556aa42738b48d9696cf59178a3a05f47a19546c35f6987594698a8e1df64e55657b1f8	common_voice_pt_42294930.mp3	f14ce78b322f0696ae3fffb249384614014e978005acb51f3f686b40def7d057	Profit Margin é a margem de lucro.		0	0			Nordestino	Portuguese (Brasil)	pt	
b761809689c2a9533d42a16cb4621c5258060d81d595312c6710d0b9a556aa42738b48d9696cf59178a3a05f47a19546c35f6987594698a8e1df64e55657b1f8	common_voice_pt_42294974.mp3	c96b664baa14b3d6abe8c15078c28ddddc09a6330a8b1a8750b25480452b72f7	É olhando por outros ângulos que se resolve um problema	general	0	0	fourties		Nordestino	Portuguese (Brasil)	pt	
b761809689c2a9533d42a16cb4621c5258060d81d595312c6710d0b9a556aa42738b48d9696cf59178a3a05f47a19546c35f6987594698a8e1df64e55657b1f8	common_voice_pt_42294975.mp3	2dc739db910022c17d82a82f639de4c7de2658ef43fb28f1ff0113e00ab7c372	Feliz aniversário! Vamos comemorar em breve!	general	0	0	fourties		Nordestino	Portuguese (Brasil)	pt	
b761809689c2a9533d42a16cb4621c5258060d81d595312c6710d0b9a556aa42738b48d9696cf59178a3a05f47a19546c35f6987594698a8e1df64e55657b1f8	common_voice_pt_42294976.mp3	583cb384794c97f1fcbdc712a9ccc6778af2d9f1ff795494542c603fb81d0fe5	A inteligência artificial é o futuro	technology_robotics	0	0	fourties		Nordestino	Portuguese (Brasil)	pt	
b761809689c2a9533d42a16cb4621c5258060d81d595312c6710d0b9a556aa42738b48d9696cf59178a3a05f47a19546c35f6987594698a8e1df64e55657b1f8	common_voice_pt_42294977.mp3	980ed419223f57d5622edb8c523c64614e6daa8cb8ef2b1ebe4e635219214034	Santa Teresa, Espírito Santo, Brasil	general	0	0	fourties		Nordestino	Portuguese (Brasil)	pt	
b761809689c2a9533d42a16cb4621c5258060d81d595312c6710d0b9a556aa42738b48d9696cf59178a3a05f47a19546c35f6987594698a8e1df64e55657b1f8	common_voice_pt_42294978.mp3	ed4cdf61afc197cab2a43bcdb853cd4eb68bc9d653a0a0b53e9a9cacc9437c0d	Meu mouse é vermelho	technology_robotics	1	0	fourties		Nordestino	Portuguese (Brasil)	pt	
b761809689c2a9533d42a16cb4621c5258060d81d595312c6710d0b9a556aa42738b48d9696cf59178a3a05f47a19546c35f6987594698a8e1df64e55657b1f8	common_voice_pt_42294991.mp3	c4f4578837aa0e15df56a82cf1cde5f22c821084e8d2a8a4048885c028dd7216	Jogos de celular são subestimados	technology_robotics	0	0	fourties		Nordestino	Portuguese (Brasil)	pt	
b761809689c2a9533d42a16cb4621c5258060d81d595312c6710d0b9a556aa42738b48d9696cf59178a3a05f47a19546c35f6987594698a8e1df64e55657b1f8	common_voice_pt_42294993.mp3	c075a5d166d952d6e9337b32a6c2d5885c3ed39f718651606c1d4414eb32d009	a rainha com raiva resolveu remendar	media_entertainment	0	0	fourties		Nordestino	Portuguese (Brasil)	pt	
b761809689c2a9533d42a16cb4621c5258060d81d595312c6710d0b9a556aa42738b48d9696cf59178a3a05f47a19546c35f6987594698a8e1df64e55657b1f8	common_voice_pt_42294994.mp3	1beac966882aafe4f22451dc1a5b532990ca5e057925f441743a0c3376f648ce	Vacine seus filhos	healthcare	0	0	fourties		Nordestino	Portuguese (Brasil)	pt	
b761809689c2a9533d42a16cb4621c5258060d81d595312c6710d0b9a556aa42738b48d9696cf59178a3a05f47a19546c35f6987594698a8e1df64e55657b1f8	common_voice_pt_42294996.mp3	162a0e0a73bc177b91ba4d5d1ad6fe39d64a58eed23c617b364d7bf6074ef658	fiz um show soldout	service_retail,media_entertainment	0	0	fourties		Nordestino	Portuguese (Brasil)	pt	
b761809689c2a9533d42a16cb4621c5258060d81d595312c6710d0b9a556aa42738b48d9696cf59178a3a05f47a19546c35f6987594698a8e1df64e55657b1f8	common_voice_pt_42294998.mp3	317b91be62e04572a73413096f625138f4b0ef0f46832a622a09e8fcaf4212cb	Quais as diferenças do desenvolvimento ágil e o desenvolvimento em cascata?	general	0	0	fourties		Nordestino	Portuguese (Brasil)	pt	
b761809689c2a9533d42a16cb4621c5258060d81d595312c6710d0b9a556aa42738b48d9696cf59178a3a05f47a19546c35f6987594698a8e1df64e55657b1f8	common_voice_pt_42295015.mp3	42df32753ee4a914717a90d4cee842fb7c637929767d831950305ec68bf6da73	Atualizações frequentes dos programas de fidelidade e o impacto para os membros.	general	0	0	fourties		Nordestino	Portuguese (Brasil)	pt	
b761809689c2a9533d42a16cb4621c5258060d81d595312c6710d0b9a556aa42738b48d9696cf59178a3a05f47a19546c35f6987594698a8e1df64e55657b1f8	common_voice_pt_42295016.mp3	00fd07e0c6cd1cd045bc312dfa2f1ea6e1edd687766b89c31d0a56fc10e64676	O boleto tem data de vencimento para o final da semana	general	0	0	fourties		Nordestino	Portuguese (Brasil)	pt	
b761809689c2a9533d42a16cb4621c5258060d81d595312c6710d0b9a556aa42738b48d9696cf59178a3a05f47a19546c35f6987594698a8e1df64e55657b1f8	common_voice_pt_42295017.mp3	5be0891a9008681b89cc7ade07701fcc2dd548a92e481397be3ce22888d9c99f	Amar o que você faz é o segredo de tudo.	general	1	0	fourties		Nordestino	Portuguese (Brasil)	pt	
b761809689c2a9533d42a16cb4621c5258060d81d595312c6710d0b9a556aa42738b48d9696cf59178a3a05f47a19546c35f6987594698a8e1df64e55657b1f8	common_voice_pt_42295018.mp3	49541b02f7d32f9ef4f50842ac863b0607757d69477b4171add9d7aa81d90fa7	Me cortei com o papel	general	0	0	fourties		Nordestino	Portuguese (Brasil)	pt	
b761809689c2a9533d42a16cb4621c5258060d81d595312c6710d0b9a556aa42738b48d9696cf59178a3a05f47a19546c35f6987594698a8e1df64e55657b1f8	common_voice_pt_42295019.mp3	2e713f5a14b78e66a720fb3bbc3da0862532373e3451412646afd5b680fa9aee	Aqui estão alguns exemplos de como você pode prepará-la:	general	0	0	fourties		Nordestino	Portuguese (Brasil)	pt	
82bae61b6c43f229601d0d08501ef4d406049b99a68041cec33184f089ce8bd8ae2892499e9afc19c81a62a087bca0fad5082059ce01d9ed84e90b98723b8ea5	common_voice_pt_42319092.mp3	54914b4de8f9d42291b52a17bb4bddb49d9c0a26a7ecb1fe0c24f00f23307813	É importante escovar os dentes várias vezes ao dia.	healthcare,general	0	0	thirties	male_masculine	Gaucho	Portuguese (Brasil)	pt	
82bae61b6c43f229601d0d08501ef4d406049b99a68041cec33184f089ce8bd8ae2892499e9afc19c81a62a087bca0fad5082059ce01d9ed84e90b98723b8ea5	common_voice_pt_42319093.mp3	46edcfb48ea1d74d2c865f5a8ab85ae68c85dfdda029a77056523fbac556b9be	Paracetamol é um analgésico e antipirético.	general,healthcare	0	0	thirties	male_masculine	Gaucho	Portuguese (Brasil)	pt	
82bae61b6c43f229601d0d08501ef4d406049b99a68041cec33184f089ce8bd8ae2892499e9afc19c81a62a087bca0fad5082059ce01d9ed84e90b98723b8ea5	common_voice_pt_42319094.mp3	c3769bfa74d1724154ce38fc9f63d1bf764ee863f900dbe04ffd50500fd7d619	Francisca, Gabriel, Camila, Miguel, Margarida, Martim, Marta, Joel, Rita, Rui, Sara, Luís, Luísa, Fábio	general	0	0	thirties	male_masculine	Gaucho	Portuguese (Brasil)	pt	
82bae61b6c43f229601d0d08501ef4d406049b99a68041cec33184f089ce8bd8ae2892499e9afc19c81a62a087bca0fad5082059ce01d9ed84e90b98723b8ea5	common_voice_pt_42319095.mp3	233828d2f56a861b36e154443895e85a6b082e7870b3c5f272fb0d6c5d61ad97	Um, dois, três, quatro, cinco, seis, sete, oito, nove, dez.	language_fundamentals	0	0	thirties	male_masculine	Gaucho	Portuguese (Brasil)	pt	
82bae61b6c43f229601d0d08501ef4d406049b99a68041cec33184f089ce8bd8ae2892499e9afc19c81a62a087bca0fad5082059ce01d9ed84e90b98723b8ea5	common_voice_pt_42319096.mp3	c6889c3d9d456042e57ccdb47f7d42dde2abf8e9e4016337ac3715e79e018227	concussão, condescendência		0	0	thirties	male_masculine	Gaucho	Portuguese (Brasil)	pt	
34e2414edc2b89effa0a5ed7c06393ed311ce86b9a4edca13a5977f86b70320d6f39e99ed4d2997f6443b2b952bfc7fbc1092158f86080d336f605ec489c6729	common_voice_pt_42408882.mp3	c699d8cba7f7048f73e5c87e704f37468eac2cf85254a46986ca7176f3c8a3b6	A moeda em Portugal é o Euro, enquanto que no Brasil é o Real.	language_fundamentals	0	1					pt	
0acff2dbe6c601e90bea0adf7e6abe66ebf73c5583586e32486b8388ff01044ad0466e333b4e986ada7319774f74983d1fd0af7ea98befe674a37c82f1973620	common_voice_pt_42458217.mp3	f1f05390d23f62b753937ddcfac7983dacd284aa07d6ae9b3e7ab3860af1c8de	Ibuprofeno, levotiroxina		0	0					pt	
0acff2dbe6c601e90bea0adf7e6abe66ebf73c5583586e32486b8388ff01044ad0466e333b4e986ada7319774f74983d1fd0af7ea98befe674a37c82f1973620	common_voice_pt_42458218.mp3	0082371873667158774e65a598efd497562b53bf082d615596c30ff701d76a10	O fim da propriedade intelectual é uma exigência comunista		0	0					pt	
0acff2dbe6c601e90bea0adf7e6abe66ebf73c5583586e32486b8388ff01044ad0466e333b4e986ada7319774f74983d1fd0af7ea98befe674a37c82f1973620	common_voice_pt_42458219.mp3	0427e2340b29e821b841ae98f6e264b236fd4d55933020864085574f0dfe81d4	condôminos		0	0					pt	
0acff2dbe6c601e90bea0adf7e6abe66ebf73c5583586e32486b8388ff01044ad0466e333b4e986ada7319774f74983d1fd0af7ea98befe674a37c82f1973620	common_voice_pt_42458220.mp3	0ea71434a724f1b0b11e1fef7b98f55f5fd814406b48740b2243561a675460ad	agrimensura, antilogaritmos, mantissa, significandos, aritmética-geométrica, pré-calculada		0	0					pt	
0acff2dbe6c601e90bea0adf7e6abe66ebf73c5583586e32486b8388ff01044ad0466e333b4e986ada7319774f74983d1fd0af7ea98befe674a37c82f1973620	common_voice_pt_42458221.mp3	f78b6d2e6d26711e364886044da2ff8991d083dbfb90d300b41d336371703252	pauta		0	0					pt	
0acff2dbe6c601e90bea0adf7e6abe66ebf73c5583586e32486b8388ff01044ad0466e333b4e986ada7319774f74983d1fd0af7ea98befe674a37c82f1973620	common_voice_pt_42458232.mp3	d40af8ec528eaf2dc715cc1e65b46a3e151dc1a6e960319d91dbdd93099b9e23	Ela tá arriando, para de arriar!		0	0					pt	
0acff2dbe6c601e90bea0adf7e6abe66ebf73c5583586e32486b8388ff01044ad0466e333b4e986ada7319774f74983d1fd0af7ea98befe674a37c82f1973620	common_voice_pt_42458233.mp3	fd98161f72ed2b850f5aa7b4a0962ebe7d208b9c069b7678bef933520c089edc	Continuous Integration envolve integração contínua de código.		0	0					pt	
